"Do you work with german public university applications as well?",interrogative
"Can you make video for undergraduate in canada",interrogative
"Can you make a video on the admit trends in the top Canadian and German universities, just as you have made a lot of them for the US ones?",interrogative
"Wait if i use the Thony and it shows that Python is bundled so do I have to do something or is it good to go?",miscellaneous
"I have run my first program successfully",positive
"🙏",positive
"love from Bangladesh bhy !",positive
"yooo idk if u gonna read this, but thanks a lot",positive
"the website is very easy to read even compare to w3school, thanks so much for the clear explanation",positive
"<3 Bro your so amazing , Thank u for teaching",positive
"that was such an easy introduction, hands up!",positive
"Gots to have that :O expression in the thumbnail :)",positive
"I needed this so I can program my rasberry pi, at first I learneds lua for roblox developement.",miscellaneous
"Thanks for this series! I know I am on the right path. Thank you programiz!",positive
"nice explanation",positive
"why u moving your head so much",interrogative
"Do you provide any course and certificate??..",interrogative
"Progamiz is a best and simple site with more useful stuff than any other site. I liked it.",positive
"this guy is way better than my teacher your amazing for the world of pyhton",positive
"Low key these people used the troom troom intro music 🤣",miscellaneous
"bro how to go to the next line in python ....... what should i do ... thank u",interrogative
"You really deserve more than 5,000 subscribers. Your content is so slick!",positive
"Thanks for these videos, very easy to follow.",positive
"Your website is best for any programming because explanation is very easy and enjoyable content. My favourite website is www.programiz.com. I have start the learning to programing like java and Python. Thanks for providing easy content.",positive
"Thank you so much for the great help...could you please make it possible to have the subtitles also",interrogative
"Thank you soo much for your free tutorials sir it is much need for me and your explanation was really soo good🙏",positive
"I enjoyed a lot. Waiting for more videos",positive
"please give us such nice and simple to follow videos on java and c++",positive
"I like about programiz simplicity  and python resources which is quite enough and neat for beginners but any way makeup an app for DSA too, it'll click up despite of your mobile view is already good",imperative
"*Nice*",positive
"Since he is an Indian he knows that how valuable is such type of high quality content and an amazing website is but still he is teaching for free :3 .",positive
"Never knew before today Programiz is an Indian website. Really Indians are the most enthusiastic in Tech & Engineering world !",positive
"ur website is awesome.",positive
"bhai i cant thank you more for you wonderful website",positive
"Can we draw shapes in python programming i like this tutorial very much",interrogative
"Sir please teach tkinter",imperative
"Punit, i just find your channel and become your subscriber! thanks bro. Salam from Malaysia :)",positive
"Hats off to you guys",positive
"Getting syntax error while run print program on online",negative
"Give a break to your neck. It's moving continuously. And after every cut scene, speak lightly.",imperative
"what is the hotkey for creating the brackets with quotation marks? haha",interrogative
"Well designed course, please make full tutorial Beginners to Advanced level step by step for python with practical project, Thanks",imperative
"Bro are you an Indian ?",interrogative
"Good Brother .very helpful ,love you and love your great work",positive
"Sir, please make a video playlist on data structure using C language",imperative
"Don't rotate your neck this much",corrective
"pls add subtitles",imperative
"I AM TO SEE YOU ON YOUTUBE PROGRAMIZ . I LEARNT COMPLETE C LANGUAGE ON YOUR WEBSITE",positive
"pls make sure you increase your audio volume",imperative
"Great series! Solo-Learn is also a very good website to learn python from, they also have a lot more programming languages. I highly recommend it.",positive
"Amazing! Programiz is now on youtube!!!!!!",positive
"Dude you are an god you teach too nice",positive
"It will be better if the sound is little bit high",imperative
"please be a bit fast",imperative
"Why programiz site is so, beautiful?",interrogative
"Your website helped a lot of students in around the world  thank you very much.",positive
"Can u plz post tutorials about HTML, CSS and JS Or C# and ASP.net, because I want to start web development.  :)",interrogative
"thank you for this series your website always helps me before the examination such a great information is presented their waiting for step by step series in java",positive
"wow ! didnt knew programiz owner is an indian guy",positive
"Please make a series for c programming as well......",imperative
"Hi Programiz, can you add English Automatic Subtitle?",interrogative
"Exactly what i needed!",positive
"first of all thanks very much sir. Actually i used to use your website for learning java and i have zero knowledge programming as i was shifted from mechanical stream. yours only the website which was very crystal clear explanation of java even compared to w3schools. sir please please please please please please conduct instructor led java classes BY YOU. i was eagrly waiting for your java classes. as you are the only one explaining very clearly. i could not able to understand any others channels . you are the only one MY HOPE . i will be very greatful if u were teach java. i dont who are the content creators of your website they very very crystal clear explanations . BUT i am getting huge no.of doubts and iam unable solve those. the java tutors in google are working for money and NOT for the students future. please change the WAY of TEACHING in INDIA. even though the videos might very very LENGTHY we want the beautiful and crystal clear explanation. i think u know about DURGA SOFT his videos are very lengthy . even though they are very lengthy that is the top channel for programming in india. please make very crystal clear explanation of Java even the videos are lengthy. people want the concept not length. even we pay you the FEE for the videos because it needs a very hard work TO teach. hope u will will conduct instructor led classess. thank u very much . i will share this video to all of friends and family members and also to people whom i dont know. THank you very  very  very  very  very much. you and your family have a good life. may god bless you",positive
"sir,please upload videos on java programming.it will be very useful for students like me",imperative
